"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),만족 (%),만족 (%),만족 (%),보통 (%),불만족 (%),불만족 (%),불만족 (%),평균점수 5점 만점 (점)
"구분(1)",구분(2),소계,매우만족,약간만족,소계,소계,약간불만족,매우불만족,소계
"지역",전라남도 영암군,58.4,29.6,28.7,35.0,6.7,6.0,0.7,3.8
"지역",전라남도 무안군,28.0,4.0,24.0,62.1,10.0,6.1,3.9,3.2
"지역",전라남도 함평군,69.1,10.4,58.8,28.8,2.1,1.3,0.8,3.8
"지역",전라남도 영광군,70.5,43.8,26.6,27.0,2.5,2.0,0.6,4.1
"지역",전라남도 장성군,48.6,23.9,24.7,48.1,3.3,3.3,0.0,3.7
"지역",전라남도 완도군,38.0,3.9,34.2,57.4,4.6,4.4,0.2,3.4
"지역",전라남도 진도군,87.6,23.9,63.7,12.4,0.0,0.0,0.0,4.1
"지역",전라남도 신안군,85.4,55.7,29.7,14.6,0.0,0.0,0.0,4.4
"지역",경상북도 포항시,32.6,1.8,30.8,60.8,6.6,6.5,0.1,3.3
"지역",경상북도 경주시,54.1,3.7,50.4,40.9,5.0,4.6,0.5,3.5
"지역",경상북도 김천시,45.6,1.2,44.4,53.7,0.7,0.7,0.0,3.5
"지역",경상북도 안동시,77.6,2.1,75.5,21.7,0.7,0.7,0.0,3.8
"지역",경상북도 구미시,22.0,0.2,21.8,74.5,3.5,3.5,0.0,3.2
"지역",경상북도 영주시,67.0,8.1,58.9,32.2,0.8,0.8,0.0,3.7
"지역",경상북도 영천시,69.6,14.8,54.8,28.4,2.0,2.0,0.0,3.8
"지역",경상북도 상주시,76.1,0.3,75.8,23.9,0.0,0.0,0.0,3.8
"지역",경상북도 문경시,41.1,0.3,40.9,58.3,0.5,0.5,0.0,3.4
"지역",경상북도 경산시,82.3,2.9,79.4,16.6,1.0,1.0,0.0,3.8
"지역",경상북도 군위군,60.7,2.7,58.0,39.3,0.0,0.0,0.0,3.6
"지역",경상북도 의성군,75.5,6.4,69.1,23.0,1.5,1.5,0.0,3.8
"지역",경상북도 청송군,32.7,1.4,31.4,66.2,1.1,1.1,0.0,3.3
"지역",경상북도 영양군,15.1,0.0,15.1,80.8,4.1,4.1,0.0,3.1
"지역",경상북도 영덕군,71.4,1.2,70.3,26.7,1.8,1.8,0.0,3.7
"지역",경상북도 청도군,84.9,32.9,52.0,14.0,1.2,1.2,0.0,4.2
"지역",경상북도 고령군,64.5,4.8,59.6,35.5,0.0,0.0,0.0,3.7
"지역",경상북도 성주군,45.8,1.0,44.8,53.5,0.7,0.7,0.0,3.5
"지역",경상북도 칠곡군,62.6,1.1,61.5,32.5,4.9,4.9,0.0,3.6
"지역",경상북도 예천군,67.9,15.8,52.1,28.8,3.3,3.3,0.0,3.8
"지역",경상북도 봉화군,59.4,1.7,57.7,40.6,0.0,0.0,0.0,3.6
"지역",경상북도 울진군,90.1,2.3,87.7,9.7,0.2,0.2,0.0,3.9
"지역",경상북도 울릉군,35.5,6.7,28.8,55.8,8.7,8.7,0.0,3.3
"지역",경상남도 창원시,32.2,2.9,29.3,58.5,9.3,9.0,0.3,3.3
"지역",경상남도 진주시,54.7,17.7,36.9,40.8,4.5,3.3,1.2,3.7
"지역",경상남도 통영시,62.2,1.8,60.3,35.5,2.4,1.9,0.5,3.6
"지역",경상남도 사천시,47.1,5.3,41.7,49.6,3.4,2.8,0.5,3.5
"지역",경상남도 김해시,40.3,8.2,32.1,52.4,7.3,7.0,0.3,3.4
"지역",경상남도 밀양시,54.8,14.8,40.0,44.4,0.8,0.8,0.0,3.7
