"구분1(1)",구분1(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분1(1)",구분1(2),이용 여부 (%),이용 여부 (%),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),1주일 평균 구매량 (2리터 기준),이용기간,이용기간,이용기간,이용기간,이용기간,이용기간
"구분1(1)",구분1(2),이용한다,이용하지 않는다,1병 (%),2병 (%),3병 (%),4병 (%),5병 이상 (%),평균 구매량 (병),1년 미만 (%),1년~3년 미만 (%),3년~5년 미만 (%),5년~10년 미만 (%),10년 이상 (%),평균 이용기간 (개월)
"지역",전라북도 부안군,18.2,81.8,21.0,21.1,7.8,15.4,34.8,3.8,19.3,28.4,12.7,30.2,9.4,43.9
"지역",전라남도 목포시,32.1,67.9,4.0,6.6,7.6,12.0,69.8,6.7,5.7,18.6,24.5,28.5,22.6,67.9
"지역",전라남도 여수시,29.8,70.2,6.4,10.0,16.2,7.6,59.8,6.2,17.5,39.5,16.2,19.2,7.6,40.0
"지역",전라남도 순천시,30.4,69.6,11.5,17.3,6.4,15.0,49.8,5.2,15.0,37.7,20.9,18.3,8.2,45.8
"지역",전라남도 나주시,39.2,60.8,14.7,22.1,15.3,7.5,40.5,4.2,11.3,15.8,25.6,29.3,18.1,67.4
"지역",전라남도 광양시,26.8,73.2,9.5,14.2,24.7,7.3,44.3,4.6,13.5,26.1,15.1,22.9,22.4,61.6
"지역",전라남도 담양군,28.4,71.6,1.6,6.2,13.1,6.9,72.2,6.6,6.7,28.9,31.0,18.3,15.1,59.7
"지역",전라남도 곡성군,27.1,72.9,5.4,8.4,19.8,4.4,61.9,5.2,2.8,44.9,20.6,22.8,8.9,43.4
"지역",전라남도 구례군,34.8,65.2,9.5,19.8,9.0,16.7,45.0,5.2,10.6,20.6,16.1,24.0,28.8,73.2
"지역",전라남도 고흥군,19.5,80.5,9.3,18.5,16.5,12.8,42.9,4.7,3.0,11.4,36.6,23.9,25.1,76.1
"지역",전라남도 보성군,10.9,89.1,7.3,1.5,7.9,3.0,80.4,6.3,7.2,13.2,22.0,31.5,26.2,66.5
"지역",전라남도 화순군,26.3,73.7,0.0,15.2,19.1,10.7,55.0,5.4,4.9,38.9,24.0,20.3,12.0,50.7
