"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(다큐멘터리 등 교양방송),TV/라디오(공익광고 등),TV/라디오(공익광고 등),SNS(페이스북 인스타그램 트위터 등),SNS(페이스북 인스타그램 트위터 등),신문/잡지 광고,신문/잡지 광고,포털사이트(네이버 다음 등),포털사이트(네이버 다음 등),수도 관련 홈페이지(환경부 지자체 등),수도 관련 홈페이지(환경부 지자체 등),리플릿 포스터 등 인쇄물,리플릿 포스터 등 인쇄물,수돗물 마시기 캠페인 등 시민 참여형 홍보,수돗물 마시기 캠페인 등 시민 참여형 홍보,지하철·버스·옥외 광고 등,지하철·버스·옥외 광고 등,기타,기타
"구분(1)",구분(2),1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위,1순위,1+2순위
"지역",전라남도 순천시,62.7,72.5,19.7,60.5,6.8,17.8,0.5,4.4,7.4,22.4,0.3,2.7,1.0,2.0,0.6,9.9,0.9,2.7,0.0,0.2
"지역",전라남도 나주시,41.1,72.3,37.6,62.3,1.9,2.7,0.0,0.3,12.6,26.5,0.0,0.3,3.5,16.3,3.2,17.3,0.0,1.0,0.0,0.0
"지역",전라남도 광양시,31.7,48.2,40.7,60.8,7.2,12.8,0.7,1.1,15.7,29.1,0.3,1.1,0.7,1.7,2.3,5.6,0.7,2.0,0.0,0.2
"지역",전라남도 담양군,36.4,53.5,46.5,77.4,5.7,10.5,3.6,8.5,4.9,18.5,0.0,0.0,0.0,1.8,0.6,6.4,2.2,10.4,0.0,0.0
"지역",전라남도 곡성군,51.5,59.3,39.4,74.0,4.5,6.5,0.4,0.6,3.7,8.6,0.3,0.6,0.0,0.3,0.0,1.3,0.0,0.0,0.2,0.2
"지역",전라남도 구례군,44.1,58.1,44.4,82.2,3.0,4.8,0.4,2.0,0.7,6.2,4.6,10.3,0.0,2.6,2.2,13.2,0.6,1.2,0.0,1.0
"지역",전라남도 고흥군,54.2,79.7,32.4,76.9,2.2,6.6,0.6,5.2,3.9,5.9,3.4,6.2,1.8,9.1,1.5,5.6,0.0,0.6,0.0,0.0
"지역",전라남도 보성군,16.5,16.6,60.7,83.7,0.5,0.5,21.7,42.9,0.0,7.1,0.0,0.0,0.6,0.6,0.0,0.3,0.0,0.0,0.0,0.0
"지역",전라남도 화순군,56.5,59.4,10.6,66.3,14.4,22.8,0.2,3.9,2.0,10.8,2.2,5.2,11.8,17.8,1.7,6.8,0.6,0.8,0.0,0.0
"지역",전라남도 장흥군,15.1,21.1,68.1,80.9,6.8,9.4,1.4,9.5,2.2,13.0,0.0,1.2,2.1,7.0,4.2,8.7,0.0,1.8,0.0,0.0
"지역",전라남도 강진군,19.0,41.1,65.9,87.1,3.0,6.4,5.2,13.0,4.3,8.9,0.0,0.2,0.8,1.3,1.9,8.2,0.0,1.7,0.0,0.0
"지역",전라남도 해남군,17.3,40.5,63.5,87.9,3.0,6.6,0.3,9.2,13.1,22.3,0.8,0.8,1.7,6.4,0.3,6.5,0.0,2.3,0.0,0.0
"지역",전라남도 영암군,37.8,48.3,45.0,78.6,1.1,2.3,7.1,31.9,3.8,8.5,0.7,1.8,1.5,2.2,1.3,3.7,0.3,0.3,1.4,1.7
"지역",전라남도 무안군,40.7,51.0,45.1,56.6,7.5,10.4,0.4,1.0,5.6,47.5,0.0,0.4,0.0,1.4,0.0,1.5,0.0,0.4,0.7,0.7
"지역",전라남도 함평군,41.7,81.2,48.0,78.1,0.7,3.4,0.5,8.1,1.6,6.0,0.8,1.8,2.2,2.6,4.2,11.5,0.2,0.2,0.0,0.0
"지역",전라남도 영광군,56.1,74.4,32.2,67.8,2.6,6.3,1.5,3.4,5.6,13.0,1.3,1.9,0.0,0.7,0.4,6.3,0.0,0.6,0.3,1.1
