"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식
"구분(1)",구분(2),겨울철 뿌연 수돗물,녹물,소독약(염소) 냄새,이물질,단수,기타,경험 없음,특별한 조치를 하지 않았다,수도꼭지용 필터를 설치했다,정수기를 구매(임대)했다,기존 정수기의 사용을 늘렸다,먹는 샘물(생수)를 구매하였다,문제를 해결하는 별도 제품을 구매했다,기타
"지역",경기도 안성시,6.6,2.4,22.4,2.1,0.6,0.0,74.9,29.2,43.2,9.6,31.0,9.4,11.5,0.0
"지역",경기도 김포시,30.4,0.5,33.0,2.5,0.6,0.0,60.9,24.3,6.0,6.7,45.3,23.7,3.5,1.3
"지역",경기도 화성시,1.2,5.1,6.8,4.0,1.8,0.0,84.1,44.1,20.8,11.5,13.6,7.1,0.0,9.1
"지역",경기도 광주시,5.4,5.7,10.7,3.2,7.4,0.0,76.8,26.7,14.0,23.1,35.1,26.8,6.2,0.6
"지역",경기도 양주시,10.0,0.1,11.9,0.1,0.1,0.0,81.0,9.6,3.1,26.0,66.2,28.2,2.2,0.0
"지역",경기도 포천시,0.4,1.0,8.1,0.6,4.7,0.0,85.4,42.5,2.5,6.8,36.1,6.6,5.5,0.0
"지역",경기도 여주시,6.6,4.5,12.6,0.6,0.2,0.0,80.1,92.1,2.8,2.7,0.0,1.6,0.0,0.8
"지역",경기도 연천군,0.6,0.4,8.9,0.7,0.9,0.0,89.3,85.7,0.0,3.3,0.0,11.0,0.0,0.0
"지역",경기도 가평군,19.3,1.5,23.4,0.0,8.2,0.0,71.1,50.2,1.0,3.0,45.8,0.0,0.0,0.0
"지역",경기도 양평군,5.5,9.0,5.8,3.9,1.1,0.0,78.4,47.1,26.3,5.6,3.1,16.3,6.8,7.2
"지역",강원도 춘천시,1.4,7.9,1.4,2.0,0.6,1.6,87.2,60.6,16.5,14.8,2.9,4.4,0.0,5.6
"지역",강원도 원주시,3.2,3.5,4.7,1.8,1.7,0.7,88.5,52.4,25.2,13.3,3.8,22.1,0.0,0.0
"지역",강원도 강릉시,2.7,8.6,6.4,1.8,1.7,2.0,80.4,27.6,8.7,9.7,12.9,19.3,1.3,39.9
"지역",강원도 동해시,9.3,6.0,15.5,4.6,4.3,10.7,60.2,44.6,13.6,15.2,4.0,26.4,0.5,6.3
"지역",강원도 태백시,1.3,8.9,6.0,0.5,0.0,6.7,78.9,42.9,6.5,18.5,16.4,21.6,2.3,0.0
"지역",강원도 속초시,48.9,3.3,6.2,0.0,0.3,0.4,41.5,48.6,0.0,3.0,0.0,47.4,0.3,0.6
"지역",강원도 삼척시,5.0,8.5,13.2,3.2,0.7,11.1,64.2,46.2,7.2,7.8,23.6,6.8,0.9,12.7
"지역",강원도 홍천군,5.5,3.3,2.5,0.5,0.0,0.7,89.1,78.5,2.3,6.1,0.0,4.1,4.7,4.3
"지역",강원도 횡성군,2.9,3.1,15.2,2.0,0.7,0.0,79.6,77.7,5.9,7.7,1.3,2.1,10.6,2.9
"지역",강원도 영월군,0.8,3.2,18.5,0.9,1.1,4.2,75.2,66.5,14.9,5.8,3.4,10.6,0.0,0.0
"지역",강원도 평창군,2.6,1.6,35.0,1.4,2.6,0.5,58.8,41.5,2.0,10.7,2.1,39.7,2.0,4.4
